payment_id,student_id,term_id,amount_required,amount_paid,balance,payment_status,last_payment_date
7ed66887-1fdd-4507-8137-cdd7132fb58a,80e40fa3-8a8c-473b-a6e5-224f3d62ec31,04f0b3fe-80c2-4d2d-9edc-2d7d63fe8bfc,15000.0,10486.85,4513.15,partial,2023-01-31
cc543b86-d1a1-4d42-8028-6838944ab8a1,80e40fa3-8a8c-473b-a6e5-224f3d62ec31,0973de7f-2453-445c-b301-5b342cffee1e,15000.0,10922.32,4077.68,paid,2023-06-04
ddfb7dae-71a9-4397-8e0f-90ef1899e52c,80e40fa3-8a8c-473b-a6e5-224f3d62ec31,813bb2a0-b305-42bd-9779-cc36fa0c5c7a,15000.0,9911.16,5088.84,paid,2023-10-02
ab3d8490-f56f-4d91-920a-ed9cee41b099,80e40fa3-8a8c-473b-a6e5-224f3d62ec31,3a70bf49-bac3-4616-b371-42aa9fad103a,15000.0,11982.3,3017.7,paid,2024-01-10
7f36a674-6deb-4c83-86f7-debfd5e4c616,80e40fa3-8a8c-473b-a6e5-224f3d62ec31,8e397040-2590-4180-8ef2-878cf84ea9e2,15000.0,11295.07,3704.93,paid,2024-05-24
af9cc4c6-fe12-44a6-9aa4-e28ba769756b,80e40fa3-8a8c-473b-a6e5-224f3d62ec31,a1841516-9d5f-4bb5-903b-88e07826faa1,15000.0,11242.05,3757.95,partial,2024-09-04
8a59eaa1-074c-47b6-94eb-827c257f598f,80e40fa3-8a8c-473b-a6e5-224f3d62ec31,7407afdd-507f-4ac2-a8da-b3932b0bd714,15000.0,10493.64,4506.36,paid,2025-01-28
e21b5a7e-2fa7-4fcc-814b-45c21d372ffa,80e40fa3-8a8c-473b-a6e5-224f3d62ec31,55c4c8c4-96a6-46c6-b369-0c84049769a8,15000.0,10104.23,4895.77,paid,2025-05-07
d5d6931c-ebe5-489b-a86e-d4cc71d6af4b,504ebebf-81cb-428e-b8c3-35cf730e0d61,04f0b3fe-80c2-4d2d-9edc-2d7d63fe8bfc,15000.0,12781.66,2218.34,partial,2023-02-08
74f5a8bc-fdb3-4df5-b3a1-456f03fe3eac,504ebebf-81cb-428e-b8c3-35cf730e0d61,0973de7f-2453-445c-b301-5b342cffee1e,15000.0,14311.13,688.87,paid,2023-05-25
e1098185-6a8a-4b67-b9a4-b23636af60df,504ebebf-81cb-428e-b8c3-35cf730e0d61,813bb2a0-b305-42bd-9779-cc36fa0c5c7a,15000.0,14922.23,77.77,paid,2023-09-29
da24f18e-85fa-452c-ae61-6c430275f7bc,504ebebf-81cb-428e-b8c3-35cf730e0d61,3a70bf49-bac3-4616-b371-42aa9fad103a,15000.0,13571.74,1428.26,partial,2024-01-11
4298a184-8d25-42eb-953b-2992fb20e629,504ebebf-81cb-428e-b8c3-35cf730e0d61,8e397040-2590-4180-8ef2-878cf84ea9e2,15000.0,14424.15,575.85,paid,2024-05-18
cbd4b663-3358-4728-8d03-0ab94b1b1d2c,504ebebf-81cb-428e-b8c3-35cf730e0d61,a1841516-9d5f-4bb5-903b-88e07826faa1,15000.0,13779.87,1220.13,partial,2024-09-30
c1052cdd-b8cc-43db-9816-5beaa618bf10,504ebebf-81cb-428e-b8c3-35cf730e0d61,7407afdd-507f-4ac2-a8da-b3932b0bd714,15000.0,14382.42,617.58,paid,2025-01-29
df00ba37-55b4-4099-a96a-a5ebed351d4a,504ebebf-81cb-428e-b8c3-35cf730e0d61,55c4c8c4-96a6-46c6-b369-0c84049769a8,15000.0,14443.8,556.2,paid,2025-05-14
6cc3de07-81b0-49bd-befb-e4bc1b1e48ee,43199763-5bc8-47b9-a7c2-382a75a0c410,04f0b3fe-80c2-4d2d-9edc-2d7d63fe8bfc,15000.0,14997.5,2.5,paid,2023-01-21
d10ab906-703a-49e8-a014-7cc6d772d88c,43199763-5bc8-47b9-a7c2-382a75a0c410,0973de7f-2453-445c-b301-5b342cffee1e,15000.0,12932.34,2067.66,partial,2023-05-23
f64cae38-9e85-4d4e-a696-7b5ed427ea36,43199763-5bc8-47b9-a7c2-382a75a0c410,813bb2a0-b305-42bd-9779-cc36fa0c5c7a,15000.0,13167.1,1832.9,partial,2023-09-26
fced4b27-ec1f-45e7-ac16-300ca443d40d,43199763-5bc8-47b9-a7c2-382a75a0c410,3a70bf49-bac3-4616-b371-42aa9fad103a,15000.0,12864.7,2135.3,partial,2024-01-27
e611ed4d-8ea4-4159-bc2c-53a8d0fed316,43199763-5bc8-47b9-a7c2-382a75a0c410,8e397040-2590-4180-8ef2-878cf84ea9e2,15000.0,13858.66,1141.34,partial,2024-06-01
ae094250-4f83-444e-9ab7-656f6f951cdc,43199763-5bc8-47b9-a7c2-382a75a0c410,a1841516-9d5f-4bb5-903b-88e07826faa1,15000.0,13889.29,1110.71,partial,2024-09-29
30f29576-044f-4c35-a9e8-5429667051b2,43199763-5bc8-47b9-a7c2-382a75a0c410,7407afdd-507f-4ac2-a8da-b3932b0bd714,15000.0,14964.71,35.29,paid,2025-01-08
b89b492c-41f5-40bb-98bc-bba801813328,43199763-5bc8-47b9-a7c2-382a75a0c410,55c4c8c4-96a6-46c6-b369-0c84049769a8,15000.0,13978.54,1021.46,partial,2025-05-16
1607f557-54a9-48a7-849d-50292e8f9799,5a5413c9-218b-4e05-9cc3-9d551c0c7969,04f0b3fe-80c2-4d2d-9edc-2d7d63fe8bfc,15000.0,14390.21,609.79,paid,2023-01-19
ecdce8a9-2870-49a3-bcd8-1237c17c2003,5a5413c9-218b-4e05-9cc3-9d551c0c7969,0973de7f-2453-445c-b301-5b342cffee1e,15000.0,14885.61,114.39,paid,2023-05-28
aa560ba3-a24f-4571-9bd3-9628a583aa29,5a5413c9-218b-4e05-9cc3-9d551c0c7969,813bb2a0-b305-42bd-9779-cc36fa0c5c7a,15000.0,14434.34,565.66,paid,2023-09-27
89e2ddc1-e09f-41bc-b688-4256a2443832,5a5413c9-218b-4e05-9cc3-9d551c0c7969,3a70bf49-bac3-4616-b371-42aa9fad103a,15000.0,12845.37,2154.63,partial,2024-01-09
c79baffc-a0ec-4aeb-973e-89112d41031d,5a5413c9-218b-4e05-9cc3-9d551c0c7969,8e397040-2590-4180-8ef2-878cf84ea9e2,15000.0,14597.47,402.53,paid,2024-05-31
2adc9770-bde2-4901-a119-a6bbf70ea332,5a5413c9-218b-4e05-9cc3-9d551c0c7969,a1841516-9d5f-4bb5-903b-88e07826faa1,15000.0,13303.45,1696.55,partial,2024-09-17
636cc47c-274c-440b-8d75-9ef52b61cd6b,5a5413c9-218b-4e05-9cc3-9d551c0c7969,7407afdd-507f-4ac2-a8da-b3932b0bd714,15000.0,14629.56,370.44,paid,2025-01-17
c5808023-3526-46cb-bf15-35ffaec6d185,5a5413c9-218b-4e05-9cc3-9d551c0c7969,55c4c8c4-96a6-46c6-b369-0c84049769a8,15000.0,13792.35,1207.65,partial,2025-05-06
5d5d7354-fac1-4354-bd21-1c0b096a0f6e,92a945aa-d00e-46cc-b579-72cac1396b21,04f0b3fe-80c2-4d2d-9edc-2d7d63fe8bfc,15000.0,13838.58,1161.42,partial,2023-01-18
af151a5b-c0d8-449c-a097-1244c1df1b72,92a945aa-d00e-46cc-b579-72cac1396b21,0973de7f-2453-445c-b301-5b342cffee1e,15000.0,14228.52,771.48,partial,2023-05-25
922b1cec-6fe3-41d8-aa6d-5482ae7f1847,92a945aa-d00e-46cc-b579-72cac1396b21,813bb2a0-b305-42bd-9779-cc36fa0c5c7a,15000.0,13649.11,1350.89,partial,2023-09-29
7feb6d32-6ce9-4963-afd0-7b3d9064a07f,92a945aa-d00e-46cc-b579-72cac1396b21,3a70bf49-bac3-4616-b371-42aa9fad103a,15000.0,13412.19,1587.81,partial,2024-02-03
8c916862-2cb6-41fa-b4f8-621a09e3dd0b,92a945aa-d00e-46cc-b579-72cac1396b21,8e397040-2590-4180-8ef2-878cf84ea9e2,15000.0,14118.37,881.63,partial,2024-05-22
c3b1e6cf-1f2c-4f62-9545-fc019c040705,92a945aa-d00e-46cc-b579-72cac1396b21,a1841516-9d5f-4bb5-903b-88e07826faa1,15000.0,12830.04,2169.96,partial,2024-09-14
cc7fca9e-3947-4fea-bea8-b2a4a2009192,92a945aa-d00e-46cc-b579-72cac1396b21,7407afdd-507f-4ac2-a8da-b3932b0bd714,15000.0,14264.24,735.76,paid,2025-01-16
0e055fe0-8353-4d50-ac25-7bd3a3c2c8f8,92a945aa-d00e-46cc-b579-72cac1396b21,55c4c8c4-96a6-46c6-b369-0c84049769a8,15000.0,12945.56,2054.44,partial,2025-06-02
4d130f2f-ba77-4ad0-994d-381824d3f525,4211e4f7-6538-47ae-b17f-9985ac0d62d4,04f0b3fe-80c2-4d2d-9edc-2d7d63fe8bfc,15000.0,10202.78,4797.22,partial,2023-01-28
c88c805f-43b7-4ee9-a17b-baab723434ed,4211e4f7-6538-47ae-b17f-9985ac0d62d4,0973de7f-2453-445c-b301-5b342cffee1e,15000.0,9643.35,5356.65,partial,2023-05-10
b3f5c3c3-cd80-42fb-8811-2e706516b270,4211e4f7-6538-47ae-b17f-9985ac0d62d4,813bb2a0-b305-42bd-9779-cc36fa0c5c7a,15000.0,6191.71,8808.29,partial,2023-09-29
0ebd4787-a677-4254-a151-0a510d8650cd,4211e4f7-6538-47ae-b17f-9985ac0d62d4,3a70bf49-bac3-4616-b371-42aa9fad103a,15000.0,9375.03,5624.97,unpaid,2024-01-10
c20d8360-70db-434d-9734-b13c6d37208e,4211e4f7-6538-47ae-b17f-9985ac0d62d4,8e397040-2590-4180-8ef2-878cf84ea9e2,15000.0,10246.24,4753.76,unpaid,2024-06-02
17117af7-03af-4863-903e-40df4ba2333a,4211e4f7-6538-47ae-b17f-9985ac0d62d4,a1841516-9d5f-4bb5-903b-88e07826faa1,15000.0,6822.96,8177.04,unpaid,2024-09-18
e340b01a-5520-4d7a-9325-c91715726be7,4211e4f7-6538-47ae-b17f-9985ac0d62d4,7407afdd-507f-4ac2-a8da-b3932b0bd714,15000.0,7444.65,7555.35,partial,2025-01-20
5a10ce00-bed3-4542-a198-8bcc97bdb9af,4211e4f7-6538-47ae-b17f-9985ac0d62d4,55c4c8c4-96a6-46c6-b369-0c84049769a8,15000.0,10025.46,4974.54,unpaid,2025-05-22
3fa85fc1-b603-4ed6-ad41-dcc50d2f9e9a,e6c39b1c-aff9-4d2a-af09-5059734b843e,04f0b3fe-80c2-4d2d-9edc-2d7d63fe8bfc,15000.0,14029.28,970.72,partial,2023-02-07
64e566a0-ac0d-4978-bd6b-37ddc7972da3,e6c39b1c-aff9-4d2a-af09-5059734b843e,0973de7f-2453-445c-b301-5b342cffee1e,15000.0,13626.74,1373.26,partial,2023-05-18
b82f5624-1045-4358-bf64-20f5fd915f51,e6c39b1c-aff9-4d2a-af09-5059734b843e,813bb2a0-b305-42bd-9779-cc36fa0c5c7a,15000.0,14618.92,381.08,paid,2023-09-18
cbab7fb1-966a-4dcb-bc41-a7a8e96656e7,e6c39b1c-aff9-4d2a-af09-5059734b843e,3a70bf49-bac3-4616-b371-42aa9fad103a,15000.0,13194.38,1805.62,partial,2024-01-24
2cb09a0e-2c83-423b-9b36-0b0afc3ce616,e6c39b1c-aff9-4d2a-af09-5059734b843e,8e397040-2590-4180-8ef2-878cf84ea9e2,15000.0,13115.81,1884.19,partial,2024-05-26
a4f4c1e2-e205-4e23-a79b-304891148833,e6c39b1c-aff9-4d2a-af09-5059734b843e,a1841516-9d5f-4bb5-903b-88e07826faa1,15000.0,13549.13,1450.87,partial,2024-09-11
28cb720b-c044-42f3-bd36-37f6bf627357,e6c39b1c-aff9-4d2a-af09-5059734b843e,7407afdd-507f-4ac2-a8da-b3932b0bd714,15000.0,14041.45,958.55,partial,2025-01-08
8b7c9fbf-5fce-4b4c-9b96-a3b57780b6ff,e6c39b1c-aff9-4d2a-af09-5059734b843e,55c4c8c4-96a6-46c6-b369-0c84049769a8,15000.0,12958.25,2041.75,partial,2025-06-01
756872c0-f27d-4bc3-873f-1dca03971693,30d941f7-ce96-4cbe-9666-630876be06a3,04f0b3fe-80c2-4d2d-9edc-2d7d63fe8bfc,15000.0,13943.55,1056.45,partial,2023-01-24
7741cbff-2c9d-46eb-a000-a1a51a14fb35,30d941f7-ce96-4cbe-9666-630876be06a3,0973de7f-2453-445c-b301-5b342cffee1e,15000.0,14228.51,771.49,partial,2023-06-06
6f650876-a591-43b5-817a-667491eb1e7b,30d941f7-ce96-4cbe-9666-630876be06a3,813bb2a0-b305-42bd-9779-cc36fa0c5c7a,15000.0,13582.05,1417.95,partial,2023-10-03
8fbdbd9e-4b91-4375-93d2-084c2b6e7598,30d941f7-ce96-4cbe-9666-630876be06a3,3a70bf49-bac3-4616-b371-42aa9fad103a,15000.0,12761.52,2238.48,partial,2024-02-04
c5264feb-8f3a-472b-9f10-3c14d7ecfca6,30d941f7-ce96-4cbe-9666-630876be06a3,8e397040-2590-4180-8ef2-878cf84ea9e2,15000.0,13644.37,1355.63,partial,2024-05-13
f7f8f392-7389-4bd0-8c10-b1b724851871,30d941f7-ce96-4cbe-9666-630876be06a3,a1841516-9d5f-4bb5-903b-88e07826faa1,15000.0,13289.98,1710.02,partial,2024-09-30
e02305bb-3431-4726-a152-1ca73391bf4d,30d941f7-ce96-4cbe-9666-630876be06a3,7407afdd-507f-4ac2-a8da-b3932b0bd714,15000.0,14559.19,440.81,paid,2025-01-23
5dc476d6-346f-46c3-aa53-6839187542cc,30d941f7-ce96-4cbe-9666-630876be06a3,55c4c8c4-96a6-46c6-b369-0c84049769a8,15000.0,14454.45,545.55,paid,2025-06-02
4c8ff120-bed6-403b-804e-281b336e5f64,5f5b6824-2866-4c60-a58a-c08a5e4f748f,04f0b3fe-80c2-4d2d-9edc-2d7d63fe8bfc,15000.0,14143.82,856.18,partial,2023-02-02
10fc9c4d-b7e9-4304-af7a-b52c015aac01,5f5b6824-2866-4c60-a58a-c08a5e4f748f,0973de7f-2453-445c-b301-5b342cffee1e,15000.0,13408.34,1591.66,partial,2023-05-22
0325da9f-ca65-4534-9e4e-e455851edd07,5f5b6824-2866-4c60-a58a-c08a5e4f748f,813bb2a0-b305-42bd-9779-cc36fa0c5c7a,15000.0,14589.76,410.24,paid,2023-09-17
9e42fea3-526e-47f4-b60d-cce02c384c82,5f5b6824-2866-4c60-a58a-c08a5e4f748f,3a70bf49-bac3-4616-b371-42aa9fad103a,15000.0,14667.98,332.02,paid,2024-01-15
0dcb27ed-2dd3-4b74-af74-e5f576ee75b9,5f5b6824-2866-4c60-a58a-c08a5e4f748f,8e397040-2590-4180-8ef2-878cf84ea9e2,15000.0,13126.38,1873.62,partial,2024-05-09
08c50022-9d5d-49dc-8223-0833af257d55,5f5b6824-2866-4c60-a58a-c08a5e4f748f,a1841516-9d5f-4bb5-903b-88e07826faa1,15000.0,14188.63,811.37,partial,2024-09-16
949f81cf-b568-4dc4-b6b8-9db4b737ce3a,5f5b6824-2866-4c60-a58a-c08a5e4f748f,7407afdd-507f-4ac2-a8da-b3932b0bd714,15000.0,13912.51,1087.49,partial,2025-01-30
eaffd230-988f-467e-9a24-70d8c014ddff,5f5b6824-2866-4c60-a58a-c08a5e4f748f,55c4c8c4-96a6-46c6-b369-0c84049769a8,15000.0,13208.2,1791.8,partial,2025-05-13
2f660b8e-4efb-4a94-8af2-027249dc3e8b,d0083cd1-5bd2-49e0-a1db-7a6da077b29a,04f0b3fe-80c2-4d2d-9edc-2d7d63fe8bfc,15000.0,13338.77,1661.23,partial,2023-01-16
98ec8521-e02b-414a-be6c-22d4c6be6d4d,d0083cd1-5bd2-49e0-a1db-7a6da077b29a,0973de7f-2453-445c-b301-5b342cffee1e,15000.0,14217.65,782.35,partial,2023-05-21
9f631d46-234f-49ad-a37d-e9dc98c2a525,d0083cd1-5bd2-49e0-a1db-7a6da077b29a,813bb2a0-b305-42bd-9779-cc36fa0c5c7a,15000.0,13180.25,1819.75,partial,2023-09-29
096996d6-0e40-4dfa-8089-51ac7d2753ff,d0083cd1-5bd2-49e0-a1db-7a6da077b29a,3a70bf49-bac3-4616-b371-42aa9fad103a,15000.0,13547.42,1452.58,partial,2024-01-23
45441b9b-e238-4948-82af-7191fd101dcf,d0083cd1-5bd2-49e0-a1db-7a6da077b29a,8e397040-2590-4180-8ef2-878cf84ea9e2,15000.0,14034.21,965.79,partial,2024-05-14
8df057b9-f785-4581-960d-f04ec152fb10,d0083cd1-5bd2-49e0-a1db-7a6da077b29a,a1841516-9d5f-4bb5-903b-88e07826faa1,15000.0,12921.04,2078.96,partial,2024-09-09
96f0333b-6a1c-4926-bd75-ecf1bd2f845c,d0083cd1-5bd2-49e0-a1db-7a6da077b29a,7407afdd-507f-4ac2-a8da-b3932b0bd714,15000.0,14130.92,869.08,partial,2025-01-26
cf2040bf-4b71-4339-ab1c-2befd9ed8773,d0083cd1-5bd2-49e0-a1db-7a6da077b29a,55c4c8c4-96a6-46c6-b369-0c84049769a8,15000.0,13333.71,1666.29,partial,2025-05-20
8dad32e5-473f-4395-a096-4cd397da676b,c89c03af-dc59-4cb7-a7a1-9486f987509f,04f0b3fe-80c2-4d2d-9edc-2d7d63fe8bfc,15000.0,13240.94,1759.06,partial,2023-01-16
3fd211c8-a0c0-4a16-93cf-c6d5bd599a21,c89c03af-dc59-4cb7-a7a1-9486f987509f,0973de7f-2453-445c-b301-5b342cffee1e,15000.0,14198.24,801.76,partial,2023-05-21
258a4954-29e4-47c2-9141-6a358792a822,c89c03af-dc59-4cb7-a7a1-9486f987509f,813bb2a0-b305-42bd-9779-cc36fa0c5c7a,15000.0,12995.92,2004.08,partial,2023-09-07
5daf1cd0-9a7e-45d8-b15d-7d61300cd75f,c89c03af-dc59-4cb7-a7a1-9486f987509f,3a70bf49-bac3-4616-b371-42aa9fad103a,15000.0,13704.36,1295.64,partial,2024-02-04
182509d1-3b7a-46fd-8e99-5d0553ef2c3f,c89c03af-dc59-4cb7-a7a1-9486f987509f,8e397040-2590-4180-8ef2-878cf84ea9e2,15000.0,14089.02,910.98,partial,2024-05-11
c7789426-0872-405f-bb64-b2b3ad3700ba,c89c03af-dc59-4cb7-a7a1-9486f987509f,a1841516-9d5f-4bb5-903b-88e07826faa1,15000.0,14093.46,906.54,partial,2024-09-24
e73a07e9-61fc-4c17-ab53-87ab60eea30c,c89c03af-dc59-4cb7-a7a1-9486f987509f,7407afdd-507f-4ac2-a8da-b3932b0bd714,15000.0,12957.9,2042.1,partial,2025-01-28
249f456c-dd15-40c1-865a-964a87b4799a,c89c03af-dc59-4cb7-a7a1-9486f987509f,55c4c8c4-96a6-46c6-b369-0c84049769a8,15000.0,13692.51,1307.49,partial,2025-05-15
f5e969e2-4f66-422b-8559-021bcdf112e8,b39db198-e8ba-4766-82df-3f78ba818cad,04f0b3fe-80c2-4d2d-9edc-2d7d63fe8bfc,15000.0,13668.86,1331.14,partial,2023-01-15
f6efea57-022d-4792-8486-293f35711192,b39db198-e8ba-4766-82df-3f78ba818cad,0973de7f-2453-445c-b301-5b342cffee1e,15000.0,14319.7,680.3,paid,2023-06-04
9a1a64c9-93da-46ea-bc21-e8c088ecd5cc,b39db198-e8ba-4766-82df-3f78ba818cad,813bb2a0-b305-42bd-9779-cc36fa0c5c7a,15000.0,14350.33,649.67,paid,2023-09-21
46e30e86-27e5-42e4-a6a5-ed1438f5e64b,b39db198-e8ba-4766-82df-3f78ba818cad,3a70bf49-bac3-4616-b371-42aa9fad103a,15000.0,14256.32,743.68,paid,2024-02-02
feefcf25-60a0-4245-9acb-b6f24ae229a0,b39db198-e8ba-4766-82df-3f78ba818cad,8e397040-2590-4180-8ef2-878cf84ea9e2,15000.0,13371.59,1628.41,partial,2024-05-15
dce3cd65-d836-48fc-99e3-be8b585cf5b4,b39db198-e8ba-4766-82df-3f78ba818cad,a1841516-9d5f-4bb5-903b-88e07826faa1,15000.0,13892.76,1107.24,partial,2024-09-27
2000f084-f7d5-477e-adc8-274e1da11668,b39db198-e8ba-4766-82df-3f78ba818cad,7407afdd-507f-4ac2-a8da-b3932b0bd714,15000.0,14111.21,888.79,partial,2025-01-31
e46c399e-9193-460a-bf96-bc9971edf2b7,b39db198-e8ba-4766-82df-3f78ba818cad,55c4c8c4-96a6-46c6-b369-0c84049769a8,15000.0,14809.89,190.11,paid,2025-05-13
45f8a88d-1fb7-41b7-b1f8-2c2461865d75,47095378-e444-4847-8b6b-f71dfbb714fc,04f0b3fe-80c2-4d2d-9edc-2d7d63fe8bfc,15000.0,14733.09,266.91,paid,2023-02-04
0b823c07-ddbd-4190-9306-f48075564775,47095378-e444-4847-8b6b-f71dfbb714fc,0973de7f-2453-445c-b301-5b342cffee1e,15000.0,13598.55,1401.45,partial,2023-05-14
db93b927-f733-4511-a3db-c85312a2600e,47095378-e444-4847-8b6b-f71dfbb714fc,813bb2a0-b305-42bd-9779-cc36fa0c5c7a,15000.0,13671.46,1328.54,partial,2023-10-03
c485608c-d0a6-4fa5-9340-c1d57d435bed,47095378-e444-4847-8b6b-f71dfbb714fc,3a70bf49-bac3-4616-b371-42aa9fad103a,15000.0,14609.3,390.7,paid,2024-01-24
ddcf06eb-a730-40dd-be8c-b2f3f40be940,47095378-e444-4847-8b6b-f71dfbb714fc,8e397040-2590-4180-8ef2-878cf84ea9e2,15000.0,13075.26,1924.74,partial,2024-05-17
2c526631-4399-4fa1-bd97-ab06e70fd3e3,47095378-e444-4847-8b6b-f71dfbb714fc,a1841516-9d5f-4bb5-903b-88e07826faa1,15000.0,13605.17,1394.83,partial,2024-09-18
e35e2a18-4aeb-468d-a413-3dcee7ed646c,47095378-e444-4847-8b6b-f71dfbb714fc,7407afdd-507f-4ac2-a8da-b3932b0bd714,15000.0,13928.75,1071.25,partial,2025-01-19
0df4345a-6b55-4f6c-aca1-496653bc2eca,47095378-e444-4847-8b6b-f71dfbb714fc,55c4c8c4-96a6-46c6-b369-0c84049769a8,15000.0,14524.71,475.29,paid,2025-05-11
de9bf68a-3e51-4159-af44-acb0b943801a,b7b42099-a532-4dba-bf6f-79733ea6534a,04f0b3fe-80c2-4d2d-9edc-2d7d63fe8bfc,15000.0,14139.08,860.92,partial,2023-02-01
0f35365b-8bcf-425c-8330-9bead3b1bb97,b7b42099-a532-4dba-bf6f-79733ea6534a,0973de7f-2453-445c-b301-5b342cffee1e,15000.0,14026.61,973.39,partial,2023-05-31
8de87105-cd41-4a8c-909e-87735763e7a8,b7b42099-a532-4dba-bf6f-79733ea6534a,813bb2a0-b305-42bd-9779-cc36fa0c5c7a,15000.0,13993.32,1006.68,partial,2023-09-15
d6c8e4f4-5b3b-4e62-9930-ba2002de1965,b7b42099-a532-4dba-bf6f-79733ea6534a,3a70bf49-bac3-4616-b371-42aa9fad103a,15000.0,13232.63,1767.37,partial,2024-01-22
912a0ac2-5948-45b5-b836-c26c528853e8,b7b42099-a532-4dba-bf6f-79733ea6534a,8e397040-2590-4180-8ef2-878cf84ea9e2,15000.0,14989.45,10.55,paid,2024-05-10
a9b880c4-fc36-42ac-b8b7-cc85c0713f88,b7b42099-a532-4dba-bf6f-79733ea6534a,a1841516-9d5f-4bb5-903b-88e07826faa1,15000.0,14146.21,853.79,partial,2024-09-13
f562c95d-bd91-4c24-a632-66a2e87ee66d,b7b42099-a532-4dba-bf6f-79733ea6534a,7407afdd-507f-4ac2-a8da-b3932b0bd714,15000.0,14972.66,27.34,paid,2025-01-10
be33066a-ad7a-4e02-89ec-fddfc41ceaf2,b7b42099-a532-4dba-bf6f-79733ea6534a,55c4c8c4-96a6-46c6-b369-0c84049769a8,15000.0,14703.05,296.95,paid,2025-06-01
ad1acb90-2387-479b-95ab-85a61e76f397,643bd4f4-4832-4edc-949e-1d68a504016e,04f0b3fe-80c2-4d2d-9edc-2d7d63fe8bfc,15000.0,11440.2,3559.8,paid,2023-01-14
56f7de6b-772d-4fb6-bb54-3b226daadafd,643bd4f4-4832-4edc-949e-1d68a504016e,0973de7f-2453-445c-b301-5b342cffee1e,15000.0,12412.34,2587.66,paid,2023-06-07
d7adbc2f-baa9-429b-9101-340afbbe0afc,643bd4f4-4832-4edc-949e-1d68a504016e,813bb2a0-b305-42bd-9779-cc36fa0c5c7a,15000.0,10627.58,4372.42,paid,2023-09-15
f46c6dea-7b35-479f-a632-451b68971954,643bd4f4-4832-4edc-949e-1d68a504016e,3a70bf49-bac3-4616-b371-42aa9fad103a,15000.0,9777.02,5222.98,paid,2024-01-15
311d81b6-70e5-43ab-962c-5cadf1c3a07c,643bd4f4-4832-4edc-949e-1d68a504016e,8e397040-2590-4180-8ef2-878cf84ea9e2,15000.0,12451.86,2548.14,paid,2024-05-18
90788f20-d845-412d-9e53-3078be87f2bf,643bd4f4-4832-4edc-949e-1d68a504016e,a1841516-9d5f-4bb5-903b-88e07826faa1,15000.0,10840.7,4159.3,partial,2024-09-14
621517be-170c-42a8-a2dc-113bfec08ee3,643bd4f4-4832-4edc-949e-1d68a504016e,7407afdd-507f-4ac2-a8da-b3932b0bd714,15000.0,10702.57,4297.43,paid,2025-01-30
3879ea41-d0a3-443b-b328-53eba57b92b5,643bd4f4-4832-4edc-949e-1d68a504016e,55c4c8c4-96a6-46c6-b369-0c84049769a8,15000.0,11936.88,3063.12,paid,2025-05-19
96c26f41-49ca-416a-885f-be571e411e2d,adbe0075-ca06-4014-a4b4-4dc787ad00b8,04f0b3fe-80c2-4d2d-9edc-2d7d63fe8bfc,15000.0,14412.38,587.62,paid,2023-01-27
74bc9d87-d0d2-4b9f-9b6a-b228fa5a8e54,adbe0075-ca06-4014-a4b4-4dc787ad00b8,0973de7f-2453-445c-b301-5b342cffee1e,15000.0,14068.65,931.35,partial,2023-05-11
93653c2e-cc62-49f0-9fc5-3155e41cd433,adbe0075-ca06-4014-a4b4-4dc787ad00b8,813bb2a0-b305-42bd-9779-cc36fa0c5c7a,15000.0,12928.28,2071.72,partial,2023-09-14
0ce66cd4-35fc-4d68-9bda-86944a049ace,adbe0075-ca06-4014-a4b4-4dc787ad00b8,3a70bf49-bac3-4616-b371-42aa9fad103a,15000.0,12911.54,2088.46,partial,2024-02-03
685a297e-56c7-43a3-a209-b9ca4aaeace6,adbe0075-ca06-4014-a4b4-4dc787ad00b8,8e397040-2590-4180-8ef2-878cf84ea9e2,15000.0,13313.73,1686.27,partial,2024-05-25
898538e4-4bc8-4066-8824-11284de9efd7,adbe0075-ca06-4014-a4b4-4dc787ad00b8,a1841516-9d5f-4bb5-903b-88e07826faa1,15000.0,14708.46,291.54,paid,2024-09-19
9386a712-213a-4722-933b-6bde68fdae6a,adbe0075-ca06-4014-a4b4-4dc787ad00b8,7407afdd-507f-4ac2-a8da-b3932b0bd714,15000.0,13298.5,1701.5,partial,2025-01-28
35edfdf3-4e6d-4ed7-ae87-34a43b5262c9,adbe0075-ca06-4014-a4b4-4dc787ad00b8,55c4c8c4-96a6-46c6-b369-0c84049769a8,15000.0,14675.04,324.96,paid,2025-05-24
e03b1d4a-641c-404c-8c0b-fc99976cda2a,48f59332-0a52-4e9a-a969-5a3952a3cc1b,04f0b3fe-80c2-4d2d-9edc-2d7d63fe8bfc,15000.0,14032.2,967.8,partial,2023-02-07
fe13a20f-1b7f-4759-adf1-e8e15b0a0d37,48f59332-0a52-4e9a-a969-5a3952a3cc1b,0973de7f-2453-445c-b301-5b342cffee1e,15000.0,13821.35,1178.65,partial,2023-06-06
bc5b34bf-5a5b-47af-b97b-eac11c30d62c,48f59332-0a52-4e9a-a969-5a3952a3cc1b,813bb2a0-b305-42bd-9779-cc36fa0c5c7a,15000.0,14938.55,61.45,paid,2023-09-21
243779dc-6f73-4135-a80d-d2af43799b31,48f59332-0a52-4e9a-a969-5a3952a3cc1b,3a70bf49-bac3-4616-b371-42aa9fad103a,15000.0,12864.92,2135.08,partial,2024-01-15
